Elapsed time;/;/?SHOPPING_ID;/best-sellers;/buy-confirm;/buy?RETURNING_FLAG=N;/buy?RETURNING_FLAG=Y;/customer-registration?SHOPPING_ID=;/new-products;/order-inquiry;/product-detail;/search;/search?C_ID;/search?searchField=&keyword=&C_ID=;/shopping-cart?ADD_FLAG=N;/shopping-cart?I_ID=&QTY=1&ADD_FLAG=Y
19:28:06,0;13.0;3.8333333333333335;143.0;;0.0;;;8.2;1.0;5.666666666666667;2.0;;2.6666666666666665;;
19:28:06,500;9.0;5.4;139.0;;;;1.0;8.666666666666666;;16.5;2.5;3.0;16.333333333333332;;
19:28:07,0;;3.6;140.0;1.0;;;1.0;8.0;;7.0;2.0;2.8333333333333335;2.0;;
19:28:07,500;;4.0;;2.0;1.0;1.0;;8.0;;6.25;3.0;;2.8;;
19:28:08,0;;4.4;138.5;;;;;;;6.333333333333333;;2.6666666666666665;2.25;;
19:28:08,500;;3.3333333333333335;;1.5;;;;9.0;1.0;5.666666666666667;3.5;2.25;2.3333333333333335;;
19:28:09,0;;4.6;;;;;0.5;8.2;;7.0;2.0;3.0;3.0;;
19:28:09,500;10.0;3.6666666666666665;;2.0;;;;9.333333333333334;;6.333333333333333;2.5;;4.5;;
19:28:10,0;9.0;3.3333333333333335;140.5;;;;;9.0;1.0;5.666666666666667;2.5;2.6666666666666665;3.0;36.5;
19:28:10,500;;3.6;142.0;2.0;;;;8.0;;6.8;2.0;2.5;;17.0;13.0
19:28:11,0;;3.6666666666666665;140.0;;;;1.0;8.0;;7.0;3.0;2.0;2.0;18.0;
19:28:11,500;;6.666666666666667;215.0;1.0;;;1.0;8.333333333333334;;6.75;2.3333333333333335;2.5;2.5;;
19:28:12,0;;4.0;133.0;;;;;9.0;;6.0;3.0;;3.0;;13.0
19:28:12,500;;3.5;131.0;;;;;9.25;;7.0;2.3333333333333335;3.0;3.0;;
19:28:13,0;11.0;3.0;135.0;2.0;;;;8.5;;6.285714285714286;2.3333333333333335;2.4;2.0;;13.0
19:28:13,500;;13.0;150.66666666666666;;;2.0;;8.0;0.5;5.75;2.5;2.0;13.666666666666666;16.0;
19:28:14,0;;4.4;225.0;;2.0;;;8.0;1.5;6.75;2.0;2.3333333333333335;3.0;;21.0
19:28:14,500;;4.0;131.0;1.0;;;;8.5;1.0;7.333333333333333;2.5;3.0;3.0;;
19:28:15,0;;4.333333333333333;133.5;;;;;8.0;1.0;6.75;;2.0;3.3333333333333335;;
19:28:15,500;;3.142857142857143;142.66666666666666;;;;;8.5;0.0;5.857142857142857;2.5;2.0;2.0;17.0;13.0
19:28:16,0;9.0;3.0;148.0;;1.0;;;7.75;;6.6;2.0;2.5;;;11.5
19:28:16,500;;4.0;151.5;;;;;8.0;;6.75;2.5;3.0;;;
19:28:17,0;9.0;3.3333333333333335;132.0;;;;;8.666666666666666;1.0;6.0;2.5;2.0;2.0;18.0;
19:28:17,500;;3.3333333333333335;133.0;;;;1.0;;0.6666666666666666;6.142857142857143;2.0;2.5;2.6666666666666665;;
19:28:18,0;;3.3333333333333335;145.0;;;1.0;;8.75;;6.5;2.5;;2.0;;
19:28:18,500;9.5;3.75;134.0;;1.0;;;8.0;;6.75;2.6666666666666665;2.0;3.5;;
19:28:19,0;;3.25;132.5;;;;;;1.0;6.0;2.0;;2.0;;
19:28:19,500;;8.571428571428571;;;;;;8.666666666666666;;7.0;2.6666666666666665;2.3333333333333335;2.0;;
19:28:20,0;9.5;3.2;140.0;;;;0.5;8.4;;6.0;2.0;;2.3333333333333335;;12.0
19:28:20,500;;4.111111111111111;136.33333333333334;2.0;;;;8.5;;6.5;3.0;;2.6666666666666665;;12.0
19:28:21,0;10.0;3.25;159.0;2.0;;;;8.0;1.0;5.0;2.6666666666666665;2.25;3.3333333333333335;;
19:28:21,500;;3.2857142857142856;157.0;;;;1.0;;;6.5;3.0;2.6666666666666665;;18.0;
19:28:22,0;;3.25;149.5;;;;1.0;8.0;;6.0;2.0;3.0;3.0;;
19:28:22,500;;4.0;160.33333333333334;;;;;8.333333333333334;;6.2;2.3333333333333335;2.3333333333333335;3.0;18.0;11.5
19:28:23,0;;3.6;139.0;1.5;;;;8.333333333333334;;5.75;2.2;3.0;2.0;;
19:28:23,500;;3.75;;;;;;8.333333333333334;;6.0;2.0;2.5;2.5;16.0;12.0
19:28:24,0;;4.6;140.0;;;;;8.0;;7.714285714285714;3.0;;2.5;17.0;
19:28:24,500;;3.375;138.5;;2.0;;;8.333333333333334;;6.25;3.0;2.0;2.5;17.0;
19:28:25,0;;3.1666666666666665;172.33333333333334;2.0;;;1.0;8.333333333333334;;7.0;;3.0;2.0;;12.0
19:28:25,500;9.0;3.4;136.0;1.0;;;;10.0;;5.833333333333333;3.0;3.0;2.3333333333333335;17.0;11.0
19:28:26,0;;3.5;;;;;;8.0;;8.0;3.0;2.6666666666666665;;;
19:28:26,500;;3.6666666666666665;133.0;;;;;8.0;0.5;6.0;3.0;3.0;2.6;;10.0
19:28:27,0;12.0;4.25;134.0;;1.5;;;9.25;;7.4;2.25;;2.4;;
19:28:27,500;;3.3333333333333335;;;;;;8.0;1.0;6.555555555555555;2.25;2.5;2.0;;12.0
19:28:28,0;;3.75;;;;;1.0;8.666666666666666;;5.75;2.25;3.0;2.6;;
19:28:28,500;;3.3333333333333335;148.6;;;1.0;0.0;;1.0;6.0;2.5;3.0;2.0;;
19:28:29,0;;3.0;;;1.0;;;9.0;;6.5;2.0;2.6;2.5;;
19:28:29,500;;3.6;132.0;;;;;7.0;;6.142857142857143;2.8;2.2;2.0;19.0;
19:28:30,0;;8.4;241.4;;;;1.0;;;9.166666666666666;2.6666666666666665;;4.0;42.0;
19:28:30,500;10.0;3.6666666666666665;134.5;;;;1.0;9.0;;7.0;2.0;;3.5;;
19:28:31,0;;3.6666666666666665;132.0;;;;;8.5;1.0;8.0;2.5;;3.0;;12.0
19:28:31,500;;4.0;138.33333333333334;1.0;;;2.0;8.666666666666666;;7.0;2.5;2.3333333333333335;2.0;;
19:28:32,0;;5.333333333333333;143.0;;2.0;;;8.4;;6.6;3.0;;3.0;;
19:28:32,500;;3.6666666666666665;206.66666666666666;;;;;;1.0;6.0;3.0;2.2;2.5;17.0;
19:28:33,0;;4.333333333333333;134.0;;;;;;;6.0;3.0;2.5;;;
19:28:33,500;;3.6666666666666665;134.66666666666666;;;;1.0;8.5;;7.0;3.0;2.3333333333333335;3.0;16.0;
19:28:34,0;;4.285714285714286;138.0;1.5;;;;7.5;2.0;6.5;19.0;;9.2;;11.0
19:28:34,500;;4.25;149.5;;;;0.0;9.0;;5.666666666666667;3.0;2.0;3.25;16.666666666666668;11.0
19:28:35,0;10.0;3.5;144.0;;0.0;1.0;;;;6.6;2.6666666666666665;3.0;3.0;20.0;11.0
19:28:35,500;;3.4;149.66666666666666;2.0;;1.0;;9.0;;5.5;2.6666666666666665;2.5;3.0;;
19:28:36,0;;4.25;136.66666666666666;1.0;;;;;1.0;;3.0;3.0;3.0;;
19:28:36,500;;3.5714285714285716;133.0;;;;;8.75;1.0;6.0;3.0;2.6;2.0;;
19:28:37,0;;3.3333333333333335;;;1.0;1.0;;8.0;0.5;6.0;2.7142857142857144;;2.6666666666666665;;11.0
19:28:37,500;;4.333333333333333;143.33333333333334;;;1.0;;7.666666666666667;1.0;;2.0;3.0;3.5;19.0;
19:28:38,0;;3.75;135.0;;;;;9.666666666666666;;6.5;2.5;2.0;3.0;;
19:28:38,500;;3.5;135.0;;1.0;;0.0;8.666666666666666;;6.2;2.6666666666666665;2.0;;18.0;
19:28:39,0;;3.8333333333333335;;2.0;;;;8.0;;6.2;2.5;;2.0;16.0;
19:28:39,500;9.0;3.5;;;;;1.0;8.0;;6.4;3.0;3.0;2.5;18.0;12.0
19:28:40,0;;3.5;;;;;2.0;10.0;;7.0;;3.0;;;
19:28:40,500;;3.857142857142857;;;;1.0;;;;6.666666666666667;3.0;3.0;2.75;;
19:28:41,0;12.0;3.727272727272727;137.0;;;;;9.0;;6.75;2.2;3.0;3.0;;
19:28:41,500;;3.5;135.0;;1.0;;;11.0;;7.75;3.5;2.4;2.3333333333333335;;
19:28:42,0;;4.25;190.5;1.0;;;;8.333333333333334;;6.75;2.0;2.6;2.5;;29.0
19:28:42,500;10.0;4.285714285714286;132.0;2.0;;;;8.0;1.0;7.2;2.6666666666666665;2.5;;18.0;
19:28:43,0;;4.5;;;;;1.0;7.0;;6.5;3.0;3.0;3.0;17.0;
19:28:43,500;;3.909090909090909;152.0;;;;;8.75;;7.5;2.6666666666666665;3.0;3.0;18.0;
19:28:44,0;;3.6;;1.5;;;;9.0;;6.0;2.5;2.3333333333333335;2.5;;13.0
19:28:44,500;;3.8;206.0;2.0;;;;9.0;;7.5;2.0;2.0;;;
19:28:45,0;;3.888888888888889;;;;;;8.0;1.0;6.5;5.0;3.0;;;
19:28:45,500;;3.857142857142857;138.0;1.0;;2.0;1.0;8.5;0.0;6.428571428571429;2.3333333333333335;2.0;;;12.0
19:28:46,0;;3.5;;;;;;9.333333333333334;1.0;6.0;;2.0;3.0;;
19:28:46,500;;3.6666666666666665;150.33333333333334;;1.0;;1.0;9.0;;6.5;3.0;2.0;2.3333333333333335;;
19:28:47,0;;4.0;;;1.0;;;8.0;;;3.0;3.0;2.5;;
19:28:47,500;;4.2;135.0;1.0;;;;8.0;1.0;6.666666666666667;3.0;;3.0;;
19:28:48,0;;3.857142857142857;132.0;;;;;8.5;0.0;7.333333333333333;2.3333333333333335;2.0;2.6666666666666665;17.0;
19:28:48,500;;3.75;153.5;1.0;;;;8.6;;6.0;3.0;4.0;;;16.0
19:28:49,0;;3.5714285714285716;173.75;;;;;24.0;1.0;6.0;1.6666666666666667;2.0;2.0;17.0;
19:28:49,500;10.0;3.4;163.66666666666666;;;;;9.0;1.0;6.333333333333333;;2.6666666666666665;3.0;16.5;13.5
19:28:50,0;;3.6666666666666665;155.25;;;1.0;;9.0;;6.5;;;3.0;;
19:28:50,500;;4.0;131.0;;;;;7.5;;6.5;2.25;2.1666666666666665;2.0;17.0;11.5
19:28:51,0;12.0;3.2857142857142856;133.66666666666666;;;;1.0;9.0;;6.25;2.0;2.6666666666666665;2.6666666666666665;;
19:28:51,500;;4.0;134.0;;;;;9.333333333333334;1.0;7.0;2.0;2.6666666666666665;2.0;19.0;
19:28:52,0;;4.0;158.0;;;;;8.25;0.5;5.4;3.0;4.5;2.0;;
19:28:52,500;;3.8333333333333335;;1.0;;1.0;;8.0;;5.6;2.5;2.0;;;13.0
19:28:53,0;;3.4;149.0;;;;1.0;8.0;;6.0;2.0;2.0;2.3333333333333335;;
19:28:53,500;;3.75;212.5;1.0;;1.0;1.0;9.0;2.0;6.0;2.0;2.0;3.0;16.0;14.0
19:28:54,0;;3.3333333333333335;;2.0;;;2.0;;;6.0;;;3.0;;11.0
19:28:54,500;;3.25;138.0;;;;;9.0;;5.75;2.6666666666666665;2.5;2.0;;
19:28:55,0;;4.0;135.66666666666666;;;;1.0;10.5;;6.5;3.0;3.1666666666666665;2.5;18.5;
19:28:55,500;;4.333333333333333;135.0;;;;;10.5;;6.5;2.6666666666666665;;2.6666666666666665;;
19:28:56,0;9.0;3.3333333333333335;158.5;;;;;;;6.6;2.0;2.5;3.0;16.0;11.0
19:28:56,500;;3.4;135.5;;;;;8.333333333333334;;6.75;2.6;2.0;;16.0;11.0
19:28:57,0;;3.25;133.0;1.0;;;;;1.0;6.0;2.5;3.0;2.0;;11.0
19:28:57,500;10.0;3.857142857142857;136.0;;;;;8.8;0.0;6.0;2.0;2.75;2.6666666666666665;;
19:28:58,0;12.0;4.0;190.33333333333334;;;2.0;;11.0;;7.666666666666667;2.6666666666666665;;;;11.0
19:28:58,500;;3.0;164.66666666666666;;;;;8.666666666666666;1.0;7.5;2.0;2.0;3.0;16.0;11.5
19:28:59,0;;3.6;135.0;;;;;;1.5;6.0;2.6666666666666665;2.0;3.0;23.0;
19:28:59,500;;11.6;268.3333333333333;2.0;;;1.0;8.0;;6.8;3.0;2.5;3.0;;
19:29:00,0;;3.7142857142857144;250.33333333333334;;;1.0;;9.0;;7.0;2.0;3.0;2.6666666666666665;;
19:29:00,500;;3.7142857142857144;135.0;2.0;;2.0;0.0;9.0;;6.4;2.0;2.5;3.3333333333333335;18.0;13.0
19:29:01,0;;3.0;151.66666666666666;;2.0;;;9.0;;7.5;;;2.3333333333333335;;
19:29:01,500;;4.0;135.0;;;;1.0;11.0;;6.0;3.0;3.0;;;
19:29:02,0;;3.0;163.0;;1.0;;;8.5;0.0;19.5;2.5714285714285716;2.5;2.0;;
19:29:02,500;;3.6666666666666665;134.0;;;;1.0;8.25;1.5;6.4;2.5;2.5;;17.0;
19:29:03,0;10.0;3.4285714285714284;184.5;;;;1.0;8.2;;6.0;2.1666666666666665;2.0;2.0;24.0;
19:29:03,500;;8.0;238.25;;;;;12.0;1.0;6.666666666666667;4.0;2.5;2.0;;12.0
19:29:04,0;;3.2;234.0;;;;;;1.0;7.5;2.5;;3.0;19.0;
19:29:04,500;;5.2;205.66666666666666;;;;1.0;8.666666666666666;;6.75;2.0;2.5;2.0;18.0;
19:29:05,0;;3.25;148.5;1.0;;;1.0;8.2;;18.666666666666668;2.5;2.5;2.3333333333333335;;
19:29:05,500;;3.25;141.5;;;;1.0;;1.0;6.333333333333333;2.3333333333333335;2.5;4.0;;
19:29:06,0;;3.6666666666666665;224.25;;;;;8.0;;6.666666666666667;3.0;2.5;3.4;;
19:29:06,500;;3.8333333333333335;137.0;;1.0;;;8.0;1.0;6.5;2.6666666666666665;;2.5;;10.0
19:29:07,0;;4.0;136.0;2.0;;;;8.666666666666666;;6.0;2.0;3.0;;;
19:29:07,500;;4.333333333333333;;1.0;1.0;;1.5;;0.5;6.285714285714286;2.5;2.5;3.0;;
19:29:08,0;;4.5;134.0;2.0;;;;;;6.0;3.0;3.0;3.0;;
19:29:08,500;;3.3333333333333335;135.0;;1.0;;;9.0;;6.5;;3.0;2.0;;12.0
19:29:09,0;;4.333333333333333;138.5;2.0;;;1.0;9.333333333333334;1.0;6.666666666666667;2.5;25.0;2.75;26.0;
19:29:09,500;9.5;3.7142857142857144;;;;2.0;;8.0;;6.0;2.0;2.3333333333333335;2.0;;11.0
19:29:10,0;;3.5714285714285716;137.0;;1.0;;;8.0;;6.666666666666667;2.5;3.0;2.5;18.0;
19:29:10,500;9.0;3.6666666666666665;138.0;;;;;8.0;;7.0;2.5;3.3333333333333335;2.5;;14.0
19:29:11,0;;3.1666666666666665;144.5;;;;;8.75;;9.0;;2.5;2.0;;
19:29:11,500;10.0;3.875;;;1.0;;;;;7.0;3.0;2.6666666666666665;2.0;;13.0
19:29:12,0;;3.6;157.66666666666666;;1.0;;;20.666666666666668;;6.333333333333333;2.0;2.5;2.0;;11.0
19:29:12,500;;3.6666666666666665;;;1.0;;0.0;9.0;;8.0;3.0;2.5;3.0;;
19:29:13,0;;3.5;;;;;;8.0;;7.166666666666667;2.5;2.75;2.0;;11.0
19:29:13,500;;5.0;156.4;1.0;;;;7.0;1.0;6.666666666666667;2.5;;2.0;;11.0
19:29:14,0;;3.8;145.0;;;;;8.0;1.0;6.25;2.0;;2.0;;
19:29:14,500;;3.5;141.33333333333334;1.0;1.0;1.0;;8.333333333333334;1.0;7.2;2.5;2.0;2.5;;13.0
19:29:15,0;;4.0;136.0;;;;;9.0;;5.0;2.0;;3.0;17.0;
19:29:15,500;;3.3333333333333335;171.5;1.0;;;;8.5;;6.5;3.0;;;;11.0
19:29:16,0;;10.4;158.5;;1.0;;;8.666666666666666;;6.0;2.8;2.3333333333333335;2.0;27.0;
19:29:16,500;;3.6666666666666665;177.8;1.0;;;;14.0;;7.25;3.0;3.0;2.6666666666666665;;
19:29:17,0;;4.2;145.0;2.0;;;;8.333333333333334;;5.833333333333333;2.0;2.4;3.0;;11.0
19:29:17,500;;3.75;133.0;;;;1.0;9.0;;6.5;3.0;2.0;2.0;;
19:29:18,0;;3.5;136.66666666666666;;;;;9.0;;7.333333333333333;3.0;2.5;2.0;17.0;
19:29:18,500;;3.5;138.66666666666666;2.0;;;1.0;8.0;;6.5;2.3333333333333335;2.3333333333333335;6.75;;11.0
19:29:19,0;;6.111111111111111;134.0;2.0;2.0;;0.0;8.333333333333334;;8.4;2.0;;43.0;;18.0
19:29:19,500;;3.6666666666666665;175.0;1.0;1.0;;;10.0;;6.75;2.6666666666666665;3.0;2.0;;
19:29:20,0;;6.0;135.0;;;;;8.333333333333334;;7.166666666666667;3.3333333333333335;2.0;3.0;18.0;15.0
19:29:20,500;;3.5;150.66666666666666;;;;;8.5;;6.0;;2.3333333333333335;3.0;;
19:29:21,0;;3.142857142857143;135.0;;;;;8.25;1.0;6.0;2.0;2.0;2.0;18.333333333333332;
19:29:21,500;;3.5;134.0;1.0;;;;8.0;;6.0;2.5;2.3333333333333335;3.0;16.0;12.0
19:29:22,0;;3.5;134.5;;;;;9.0;;6.0;4.0;;3.0;;12.0
19:29:22,500;;3.1666666666666665;134.0;;;;;8.0;;7.0;2.5;;3.0;;
19:29:23,0;;4.6;134.0;;;;;8.75;1.0;6.0;3.0;2.4;3.0;18.0;
19:29:23,500;9.0;3.3333333333333335;133.0;2.0;;;;9.0;;7.0;3.0;2.0;2.3333333333333335;18.0;
19:29:24,0;;3.8;145.66666666666666;;;;0.0;9.0;1.0;7.666666666666667;2.0;2.5;3.0;17.0;
19:29:24,500;9.0;6.0;194.0;;;1.0;1.0;8.0;;6.0;2.75;;2.0;;
19:29:25,0;;3.5;188.0;;;;0.0;8.0;;6.0;3.0;2.0;2.5;;
19:29:25,500;;3.4285714285714284;136.0;;;;1.0;8.0;;6.6;2.5;2.0;2.0;;
19:29:26,0;;3.6666666666666665;218.5;;;1.0;1.0;8.5;;6.0;3.25;2.5;2.0;;
19:29:26,500;10.0;4.0;139.0;1.0;;;;9.0;2.0;5.75;;3.0;2.5;17.0;
19:29:27,0;;3.7142857142857144;146.66666666666666;;;;;8.25;;6.0;3.0;2.5;2.0;;12.0
19:29:27,500;;3.75;169.5;;;;;8.0;;6.0;3.0;2.0;;39.0;
19:29:28,0;;3.0;186.8;;;;;8.0;;8.666666666666666;2.5;2.5;;17.666666666666668;20.0
19:29:28,500;;3.6;247.0;;;;1.0;8.0;;6.25;2.0;2.5;2.6;;12.0
19:29:29,0;;5.0;134.5;;;;;12.5;;6.666666666666667;2.5;3.0;;;
19:29:29,500;;5.75;133.0;;;;;8.0;;7.166666666666667;5.0;6.0;;;
19:29:30,0;;3.4285714285714284;135.5;;;;;8.0;;6.0;2.75;2.4;2.0;30.0;
19:29:30,500;10.0;3.6666666666666665;146.0;;;;;9.0;;11.0;3.3333333333333335;2.75;3.0;;
19:29:31,0;;3.875;141.5;;;0.0;;9.5;;5.666666666666667;2.6666666666666665;2.5;2.3333333333333335;;
19:29:31,500;;3.6666666666666665;135.0;2.0;;1.0;1.0;8.0;;6.25;3.0;;2.0;;
19:29:32,0;;3.75;;;1.0;;0.0;8.75;;6.333333333333333;2.5;;2.3333333333333335;;12.0
19:29:32,500;;3.0;132.0;;1.0;;1.0;7.666666666666667;;7.285714285714286;2.0;2.5;3.0;;
19:29:33,0;;3.4;134.0;1.0;1.0;;;9.0;;6.0;2.6666666666666665;2.5;2.0;18.0;12.0
19:29:33,500;;3.5714285714285716;142.5;;;;;;;6.0;2.6666666666666665;3.0;2.0;;12.0
19:29:34,0;;3.2857142857142856;133.0;;;;1.0;8.0;1.0;6.0;3.0;2.0;;;
19:29:34,500;;3.0;145.0;;;;;;;6.5;2.3333333333333335;;2.5;;12.0
19:29:35,0;;3.4;178.66666666666666;;;;;8.0;;6.0;2.0;2.0;4.0;;
19:29:35,500;;3.0;151.0;;;1.0;;8.0;;6.75;2.5;6.0;2.75;;
19:29:36,0;;3.75;186.33333333333334;;;;0.5;7.5;;7.0;3.0;3.5;3.0;20.0;
19:29:36,500;;3.75;141.0;;;;;;0.0;5.0;2.5;2.0;2.3333333333333335;;
19:29:37,0;;4.428571428571429;147.0;;;;;8.0;2.0;6.8;;2.25;2.0;;
19:29:37,500;;4.0;260.5;;;;0.0;8.333333333333334;;7.2;2.0;3.0;;;
19:29:38,0;;3.7142857142857144;;2.0;;;1.0;8.0;;5.666666666666667;2.5;2.4;2.75;;13.0
19:29:38,500;;4.0;149.5;1.0;1.0;;0.0;8.5;1.0;7.0;4.0;2.5;3.0;;11.0
19:29:39,0;;3.5714285714285716;221.33333333333334;4.0;0.0;;3.0;;2.0;7.166666666666667;3.0;3.5;2.0;;
19:29:39,500;;3.75;138.5;2.0;;1.0;0.0;9.0;;7.0;2.0;3.0;3.5;;
19:29:40,0;;4.0;197.66666666666666;1.0;;;;9.25;;6.0;4.0;3.0;2.5;;
19:29:40,500;10.0;4.0;134.0;;;;1.0;8.5;0.0;8.0;2.2;3.5;2.0;;
19:29:41,0;;3.5;187.75;;;0.0;;;;6.5;2.6666666666666665;2.0;2.6666666666666665;;11.0
19:29:41,500;;;148.25;;;;;12.0;0.0;5.666666666666667;3.0;3.0;;;11.0
19:29:42,0;;3.5;142.0;;;;;;1.0;6.666666666666667;2.2;2.6666666666666665;2.5;;12.0
19:29:42,500;;3.6666666666666665;;1.0;;;1.0;8.5;1.0;6.333333333333333;2.5;3.3333333333333335;2.5;17.0;
19:29:43,0;;4.25;148.0;;;1.0;;9.0;0.0;6.5;;2.6666666666666665;2.0;;12.0
19:29:43,500;;4.333333333333333;133.5;;;;1.0;9.0;;5.666666666666667;;3.0;;;
19:29:44,0;;3.75;150.0;;;;;;0.0;6.142857142857143;;2.5714285714285716;2.5;;
19:29:44,500;9.0;3.8;138.0;;;1.0;;8.0;1.0;6.142857142857143;2.3333333333333335;2.5;2.5;;
19:29:45,0;;3.857142857142857;139.0;;;0.0;;8.0;;6.8;2.0;3.0;2.5;17.0;
19:29:45,500;;3.2857142857142856;138.5;1.0;;1.0;0.0;9.0;;6.0;3.0;3.0;;;
19:29:46,0;;3.75;139.0;1.0;1.0;;;8.0;1.0;6.25;;2.5;2.25;18.5;
19:29:46,500;;4.666666666666667;184.0;1.0;1.0;;0.0;9.0;1.0;10.0;2.0;;2.2;17.0;13.0
19:29:47,0;;4.0;349.3333333333333;;;;;11.0;1.0;8.75;4.333333333333333;;;;
19:29:47,500;;3.6;270.0;;;1.0;1.0;9.0;;7.0;2.0;2.8;2.6;56.0;
19:29:48,0;;3.8333333333333335;133.5;1.0;;;;9.0;;7.0;2.6666666666666665;3.0;2.75;;
19:29:48,500;;3.3333333333333335;132.0;;;;1.0;;2.0;7.5;2.5;3.5;2.0;;13.0
19:29:49,0;;3.5;151.0;;;;;8.8;1.0;5.8;2.6;2.0;2.0;;
19:29:49,500;;3.75;167.66666666666666;;;1.0;;8.5;1.0;6.0;2.5;3.0;;;
19:29:50,0;;3.25;;1.5;;;;8.0;;6.8;2.5;2.5;3.0;16.0;11.0
19:29:50,500;;3.3333333333333335;140.0;;;1.0;;;;6.333333333333333;2.0;3.0;;;
19:29:51,0;;3.8333333333333335;135.0;;;;;14.833333333333334;;6.0;2.6666666666666665;2.5;2.6666666666666665;;
19:29:51,500;;3.8;147.33333333333334;2.0;;;;8.666666666666666;;6.5;2.5;2.0;;;
19:29:52,0;;3.8;;1.0;;;;8.0;1.0;6.0;3.0;2.5;2.75;;
19:29:52,500;;3.75;134.0;1.0;;1.0;;9.0;;6.0;2.6666666666666665;2.0;3.0;;
19:29:53,0;;3.2857142857142856;175.25;1.0;;;0.5;8.0;;6.0;;2.0;2.5;17.0;
19:29:53,500;10.0;3.75;150.5;2.0;;;;8.0;1.0;6.25;2.8333333333333335;;2.0;17.0;13.0
19:29:54,0;;3.0;;;;1.0;;8.666666666666666;;6.0;2.5;3.0;2.0;;
19:29:54,500;10.0;3.7142857142857144;149.66666666666666;1.0;;1.0;1.0;16.0;;9.0;2.0;2.8;3.5;18.0;
19:29:55,0;;3.6;140.25;;;;0.5;;;6.666666666666667;2.0;;2.6666666666666665;;
19:29:55,500;;4.0;146.33333333333334;;;;;9.0;1.0;7.0;3.0;2.75;3.0;;
19:29:56,0;;3.7777777777777777;;;;1.0;;9.0;;5.8;2.0;4.5;3.0;;
19:29:56,500;;3.6;200.33333333333334;2.0;;;1.0;9.0;0.0;10.0;;2.0;2.5;18.0;12.5
19:29:57,0;;3.5;;;;;;9.0;;6.4;2.0;2.0;2.0;;
19:29:57,500;;3.0;169.0;2.0;;;;;;6.6;3.0;;3.0;;
19:29:58,0;;4.6;131.0;;;;2.0;7.0;;7.0;1.5;2.0;2.25;17.0;12.0
19:29:58,500;;3.7142857142857144;149.66666666666666;;;;;7.5;;6.8;3.0;3.0;2.6666666666666665;;
19:29:59,0;;3.8333333333333335;144.0;;;;;8.333333333333334;1.0;6.0;2.3333333333333335;3.0;;;
19:29:59,500;;3.6666666666666665;;2.0;;;;8.666666666666666;1.0;7.333333333333333;2.0;2.6666666666666665;2.6;;
19:30:00,0;;3.6666666666666665;164.33333333333334;;;0.5;1.0;9.0;1.0;6.0;2.0;2.0;3.0;;
19:30:00,500;;4.166666666666667;139.0;;;;;8.0;;6.8;3.3333333333333335;3.0;2.6666666666666665;;
19:30:01,0;;4.666666666666667;171.66666666666666;2.0;;;;9.0;1.0;7.4;2.0;3.3333333333333335;3.0;;
19:30:01,500;;4.75;155.0;4.0;1.0;1.0;1.0;11.333333333333334;;6.6;2.6666666666666665;3.0;3.4;;
19:30:02,0;;4.0;138.0;;1.0;;;9.0;;6.25;2.5;3.0;2.6666666666666665;;
19:30:02,500;;4.0;136.5;;;;;;;6.0;2.6666666666666665;2.5;3.0;;
19:30:03,0;;5.833333333333333;211.4;1.0;;;1.0;9.0;;7.5;2.3333333333333335;2.0;2.3333333333333335;21.0;
19:30:03,500;;4.0;138.5;;1.0;;0.0;7.8;0.0;6.2;2.0;2.5;;;13.0
19:30:04,0;;4.2;155.0;;;;;8.0;;6.0;3.0;2.75;2.3333333333333335;;
19:30:04,500;;3.3333333333333335;137.0;;;;1.0;9.0;;6.0;2.0;;4.0;;
19:30:05,0;;3.4444444444444446;;;1.0;;1.0;7.0;;7.0;2.25;;3.5;17.0;
19:30:05,500;;6.6;222.0;;;;;8.0;;7.25;2.5;11.0;2.0;54.0;12.0
19:30:06,0;;4.8;209.4;;;;2.0;8.0;;6.142857142857143;2.5;2.0;2.0;18.5;
19:30:06,500;;3.2857142857142856;;;;;;8.0;1.0;6.8;2.6666666666666665;2.5;;;
19:30:07,0;;4.75;;1.5;;1.0;;8.0;;6.2;3.0;3.2;2.0;20.0;10.0
19:30:07,500;;3.5;134.0;;;;;8.0;1.0;7.0;3.0;2.0;2.5;;
19:30:08,0;;3.75;134.0;;;;;8.0;;6.75;3.0;2.1666666666666665;3.0;;
19:30:08,500;;3.4;175.0;1.5;1.0;;;8.0;;6.75;3.0;2.0;2.0;;
19:30:09,0;;3.0;;1.5;;;;8.0;;6.5;2.0;2.5;2.0;17.0;
19:30:09,500;;3.25;138.0;;;;1.0;8.0;;5.5;3.0;;2.6666666666666665;18.0;
19:30:10,0;;4.166666666666667;;;;2.0;;;1.0;6.4;2.4;2.5;2.0;;12.0
19:30:10,500;;3.6666666666666665;152.0;2.0;;0.0;1.0;8.4;1.0;6.666666666666667;2.0;3.0;2.5;;
19:30:11,0;;3.75;135.0;;;;0.0;8.4;;5.75;2.0;2.5;2.0;;12.0
19:30:11,500;;4.333333333333333;133.0;;;;;10.0;;5.5;2.0;3.0;3.0;;
19:30:12,0;;3.75;151.66666666666666;1.0;1.5;;;9.0;0.0;6.333333333333333;;2.3333333333333335;3.0;;
19:30:12,500;;4.0;135.0;;;;;10.333333333333334;;6.333333333333333;2.0;2.5;3.0;17.5;13.0
